Time;0;2;4;3;8;5;6;9;7;10;1;Credit limit
00:00:00;4822463529;6997903179;4582044032;8781608097;2972839827;5112865830;9114951807;3516553065;164638981;2300527237;5925973973;0
00:15:00;4822463529;6997903179;4582044032;8781608097;2972839827;5112865830;9114951807;3516553065;164638981;2300527237;5925973973;0
00:30:00;4822463529;6997903179;4582044032;8781608097;2972839827;5112865830;9114951807;3516553065;164638981;2300527237;5925973973;0
00:45:00;4822463529;6997903179;4582044032;8781608097;2972839827;5112865830;9114951807;3516553065;164638981;2300527237;5925973973;0
01:00:00;4822463529;6997903179;4582044032;8781608097;2972839827;5112865830;9114951807;3516553065;164638981;2300527237;5925973973;0
01:15:00;4822463529;6997903179;4582044032;8781608097;2972839827;5112865830;9114951807;3516553065;164638981;2300527237;5925973973;0
01:30:00;4822463529;6997903179;4582044032;8781608097;2972839827;5112865830;9114951807;3516553065;164638981;2300527237;5925973973;0
01:45:00;4822463529;6997903179;4582044032;8781608097;2972839827;5112865830;9114951807;3516553065;164638981;2300527237;5925973973;0
02:00:00;4822463529;6997903179;4582044032;8781608097;2972839827;5112865830;9114951807;3516553065;164638981;2300527237;5925973973;0
02:15:00;4822463529;6997903179;4582044032;8781608097;2972839827;5112865830;9114951807;3516553065;164638981;2300527237;5925973973;0
02:30:00;4822463529;6997903179;4582044032;8781608097;2972839827;5112865830;9114951807;3516553065;164638981;2300527237;5925973973;0
02:45:00;4822463529;6997903179;4582044032;8781608097;2972839827;5112865830;9114951807;3516553065;164638981;2300527237;5925973973;0
03:00:00;5098552625;6619489967;4820926379;8781608097;2972839827;5112865830;9114951807;3516553065;164638981;2300527237;5789415741;0
03:15:00;5217530446;6619489967;4787764454;8781608097;2972839827;5112865830;9114951807;3516553065;164638981;2300527237;5703599844;0
03:30:00;5217530446;6619489967;4787764454;8781608097;2972839827;5112865830;9114951807;3516553065;164638981;2300527237;5703599844;0
03:45:00;5217530446;6619489967;4787764454;8781608097;2972839827;5112865830;9114951807;3516553065;164638981;2300527237;5703599844;0
04:00:00;4528506881;6619489967;4787764454;8781608097;2972839827;5112865830;9114951807;3767065194;603150416;2300527237;5703599844;0
04:15:00;4528506881;6619489967;4787764454;8781608097;2972839827;5112865830;9114951807;3767065194;603150416;2300527237;5703599844;0
04:30:00;3963237565;6619489967;5161126011;8816714821;2972839827;5112865830;9114951807;3923866230;603150416;2300527237;5703599844;0
04:45:00;3765325079;6619489967;5161126011;9014627307;2972839827;5112865830;9114951807;3923866230;603150416;2300527237;5703599844;0
05:00:00;3765325079;6619489967;5161126011;9014627307;2972839827;5112865830;9114951807;3923866230;603150416;2300527237;5703599844;0
05:15:00;3266385798;6619489967;5161126011;9049606064;3192524440;5055048379;9114951807;3923866230;905243776;2300527237;5703599844;0
05:30:00;3266385798;6619489967;5161126011;9049606064;3192524440;5055048379;9114951807;3923866230;905243776;2300527237;5703599844;0
05:45:00;3040248124;6619489967;5161126011;9049606064;3192524440;5055048379;9341089481;3923866230;905243776;2300527237;5703599844;0
06:00:00;3040248124;6619489967;5161126011;9049606064;3192524440;5055048379;9341089481;3923866230;905243776;2300527237;5703599844;0
06:15:00;3069242529;6619489967;5132131606;9049606064;3192524440;5055048379;9341089481;3923866230;905243776;2300527237;5703599844;0
06:30:00;2753033509;6619489967;5132131606;9365815084;3192524440;5055048379;9341089481;3923866230;905243776;2300527237;5703599844;0
06:45:00;2820060328;6619489967;5132131606;9365815084;3192524440;5498772535;8830338505;3923866230;905243776;2300527237;5703599844;0
07:00:00;2820060328;6619489967;5132131606;9365815084;3192524440;5498772535;8830338505;3923866230;905243776;2300527237;5703599844;0
07:15:00;2676620750;6619489967;4857530729;9365815084;3192524440;5498772535;8830338505;4341906685;905243776;2300527237;5703599844;0
07:30:00;2670871869;6533038698;4949730879;9365815084;3192524440;5498772535;8830338505;4341906685;905243776;2300527237;5703599844;0
07:45:00;2693796170;6533038698;4949730879;9365815084;3192524440;5498772535;8830338505;4318982384;905243776;2300527237;5703599844;0
08:00:00;3038221955;6024163312;4949730879;9289992219;3192524440;5498772535;8830338505;4318982384;905243776;2540799704;5703599844;0
08:15:00;2346066907;6024163312;4798564466;9289992219;3192524440;5920855145;8830338505;4318982384;905243776;2962038555;5703599844;0
08:30:00;1795584837;6024163312;4340556965;9721514513;3192524440;6033520964;8830338505;4318982384;1369545233;2962038555;5703599844;0
08:45:00;1305952259;6024163312;4340556965;9721514513;3192524440;6033520964;9319971083;4318982384;1369545233;2962038555;5703599844;0
09:00:00;1221321616;6024163312;4340556965;9768240014;3192524440;6033520964;9542962317;4318982384;1184459141;2962038555;5703599844;0
09:15:00;975804724;6024163312;4340556965;9768240014;3192524440;5944285894;9542962317;4318982384;1519211103;2962038555;5703599844;0
09:30:00;1041119786;5958848250;4340556965;9768240014;3192524440;5944285894;9542962317;4318982384;1519211103;2962038555;5703599844;0
09:45:00;1041119786;5958848250;4340556965;9768240014;3192524440;5944285894;9542962317;4318982384;1519211103;2962038555;5703599844;0
10:00:00;1477304954;5958848250;4340556965;9768240014;3192524440;5841587887;9542962317;4318982384;1519211103;2962038555;5370112683;0
10:15:00;1351473041;6084680162;4340556965;9768240014;3192524440;5841587887;9542962317;4318982384;1519211103;2962038555;5370112683;0
10:30:00;864734154;6084680162;4340556965;9768240014;3353048760;5841587887;9542962317;4590167476;1574240579;2962038555;5370112683;0
10:45:00;692369763;6084680162;4340556965;9768240014;3353048760;6013952277;9542962317;4590167476;1574240579;2962038555;5370112683;0
11:00:00;297822460;6084680162;4340556965;9768240014;3353048760;6013952277;9542962317;5034725327;1574240579;2962038555;5320102135;0
11:15:00;792899955;6084680162;4281802175;9683067831;3353048760;6013952277;9542962317;5034725327;1574240579;2610888034;5320102135;0
11:30:00;339358926;6084680162;4281802175;9683067831;3353048760;6013952277;9542962317;5034725327;2027781609;2610888034;5320102135;0
11:45:00;339358926;6084680162;4281802175;9683067831;3353048760;6013952277;9542962317;5034725327;2027781609;2610888034;5320102135;0
12:00:00;585707613;5966497053;4281802175;9683067831;3353048760;6013952277;9414796740;5034725327;2027781609;2610888034;5320102135;0
12:15:00;332249022;5966497053;4281802175;9683067831;3353048760;6013952277;9414796740;5034725327;2027781609;2610888034;5573560726;0
12:30:00;223260531;5966497053;4390790665;9683067831;3353048760;6013952277;9414796740;5034725327;2027781609;2610888034;5573560726;0
12:45:00;223260531;5966497053;4390790665;9683067831;3353048760;6013952277;9414796740;5034725327;2027781609;2610888034;5573560726;0
13:00:00;20942121;5966497053;4390790665;9683067831;3555367170;6013952277;9414796740;5034725327;2027781609;2610888034;5573560726;0
13:15:00;77157519;5949700760;4390790665;9683067831;3856536001;6013952277;9074208804;5034725327;2027781609;2610888034;5573560726;0
13:30:00;49964238;6138779150;4390790665;9558317071;3856536001;6013952277;9037074455;5034725327;2027781609;2610888034;5573560726;0
13:45:00;195382491;6138779150;4390790665;9558317071;3856536001;6013952277;8999137536;5034725327;1920300275;2610888034;5573560726;0
14:00:00;243818051;6138779150;4390790665;9558317071;3856536001;6013952277;8950701976;5034725327;1920300275;2610888034;5573560726;0
14:15:00;285072210;6138779150;4349536506;9558317071;3856536001;6013952277;8950701976;5034725327;1920300275;2610888034;5573560726;0
14:30:00;323235957;6138779150;4349536506;9558317071;3629964735;6003555596;8950701976;5233529528;1920300275;2610888034;5573560726;0
14:45:00;323235957;6138779150;4349536506;9558317071;3629964735;6003555596;8950701976;5233529528;1920300275;2610888034;5573560726;0
15:00:00;161075090;6457593266;4349536506;9558317071;3629964735;6003555596;8950701976;5076876279;1920300275;2610888034;5573560726;0
15:15:00;32887473;6457593266;4349536506;9230400247;3629964735;6003555596;8864036098;5468819906;1920300275;2610888034;5724387417;0
15:30:00;4965127;6120129655;4349536506;9595786204;3629964735;6003555596;8864036098;5468819906;1920300275;2610888034;5724387417;0
15:45:00;67240791;6198715254;4231636375;9594977122;3629964735;6003555596;8864036098;5468819906;1920300275;2610888034;5702235366;0
16:00:00;67240791;6198715254;4231636375;9594977122;3629964735;6003555596;8864036098;5468819906;1920300275;2610888034;5702235366;0
16:15:00;130124593;6198715254;4231636375;9507320117;3629964735;6003555596;9008623423;5468819906;1800486153;2610888034;5702235366;0
16:30:00;164452081;6198715254;4231636375;9507320117;3629964735;6003555596;9170567113;5468819906;1800486153;2414616856;5702235366;0
