Time;0;4;1;3;2;Credit limit
00:00:00;2370984547;9620380971;8385992174;6166569836;5474458086;0
00:15:00;2370984547;9620380971;8385992174;6166569836;5474458086;0
00:30:00;2370984547;9620380971;8385992174;6166569836;5474458086;0
00:45:00;2370984547;9620380971;8385992174;6166569836;5474458086;0
01:00:00;2370984547;9620380971;8385992174;6166569836;5474458086;0
01:15:00;2370984547;9620380971;8385992174;6166569836;5474458086;0
01:30:00;2370984547;9620380971;8385992174;6166569836;5474458086;0
01:45:00;2370984547;9620380971;8385992174;6166569836;5474458086;0
02:00:00;2370984547;9620380971;8385992174;6166569836;5474458086;0
02:15:00;2459550355;9531815163;8385992174;6166569836;5474458086;0
02:30:00;2336887132;9531815163;8385992174;6289233058;5474458086;0
02:45:00;2351303987;9517398308;8385992174;6289233058;5474458086;0
03:00:00;2431953778;9517398308;8305342382;6289233058;5474458086;0
03:15:00;2175716382;9591778723;8305342382;6289233058;5656315067;0
03:30:00;1959453801;9591778723;8305342382;6388845109;5772965597;0
03:45:00;1959453801;9591778723;8305342382;6388845109;5772965597;0
04:00:00;2128955819;9501067103;8305342382;6388845109;5694175199;0
04:15:00;2072259739;9501067103;8305342382;6445541189;5694175199;0
04:30:00;1963149623;9501067103;8279479345;6627097579;5647591961;0
04:45:00;1963149623;9501067103;8279479345;6627097579;5647591961;0
05:00:00;2014122700;9501067103;8228506268;6627097579;5647591961;0
05:15:00;1913117921;9501067103;8228506268;6627097579;5748596740;0
05:30:00;1696450443;9717734581;8228506268;6627097579;5748596740;0
05:45:00;1494517584;9779146766;8228506268;6627097579;5889117415;0
06:00:00;1425064829;9641162581;8228506268;6834534519;5889117415;0
06:15:00;1207071202;9641162581;8228506268;6834534519;6107111043;0
06:30:00;1038662337;9641162581;8228506268;7002943384;6107111043;0
06:45:00;720484509;9748535727;8228506268;7002943384;6317915725;0
07:00:00;720484509;9748535727;8228506268;7002943384;6317915725;0
07:15:00;731828487;9748535727;8228506268;7002943384;6306571747;0
07:30:00;779231996;9642157851;8357876663;7002943384;6236175719;0
07:45:00;892263558;9642157851;8285299155;7138991583;6059673465;0
08:00:00;1033594519;9604896637;8285299155;7034921836;6059673465;0
08:15:00;1112499504;9534691911;8276598897;7034921836;6059673465;0
08:30:00;1180288639;9351742297;8276598897;7015844462;6193911319;0
08:45:00;1168108359;9364023090;8433574031;6953776883;6098903250;0
09:00:00;977563497;9364023090;8651069276;7002999540;6022730211;0
09:15:00;816811888;9550453985;8651069276;6977320253;6022730211;0
09:30:00;877958247;9550453985;8642849250;6924393920;6022730211;0
09:45:00;1019041051;9409371181;8642849250;6924393920;6022730211;0
10:00:00;1291997934;9316119752;8590884301;7013998543;5805385082;0
10:15:00;1381953339;9316119752;8590884301;7013998543;5715429677;0
10:30:00;1012282428;9257056316;8590884301;7081764605;6076397962;0
10:45:00;865265578;9257056316;8737901152;7081764605;6076397962;0
11:00:00;911445240;9164159086;8784618720;7081764605;6076397962;0
11:15:00;1055222697;9164159086;8737085172;7081764605;5980154052;0
11:30:00;814226375;9148664992;8658350545;7005798369;6391345331;0
11:45:00;771902595;9231566634;8603685573;7019885480;6391345331;0
12:00:00;330090644;9442942286;8603685573;7019885480;6621781630;0
12:15:00;232489792;9442942286;8701286426;7019885480;6621781630;0
12:30:00;356226091;9430969011;8687796708;6886915213;6656478589;0
12:45:00;382704348;9286269953;8771252830;6886915213;6691243268;0
13:00:00;543933795;9122362057;8720765657;6795684355;6835639748;0
13:15:00;221666226;9122362057;8720765657;6999923220;6953668452;0
13:30:00;31639590;8988116780;8917746060;7144567285;6936315897;0
13:45:00;20899631;9029274809;9002738732;6990310570;6975161871;0
14:00:00;24113865;9029274809;9111862140;6946112566;6907022233;0
14:15:00;27652119;9156002235;9087855061;6839853965;6907022233;0
14:30:00;53255954;9130398400;9087855061;6839853965;6907022233;0
14:45:00;51191205;9237595188;9087855061;6734721925;6907022233;0
15:00:00;1772435;9357934239;9021746672;6734721925;6902210341;0
15:15:00;35031978;9269940397;9076480971;6734721925;6902210341;0
15:30:00;87995916;9269940397;9023517033;6734721925;6902210341;0
15:45:00;78110353;9269940397;9023517033;6692411539;6954406290;0
16:00:00;27774981;9122900835;9124392411;6692411539;7050905846;0
16:15:00;72168369;9077314087;9109344773;6816312376;6943246009;0
16:30:00;14538446;9077314087;9109344773;6816312376;7000875931;0
16:45:00;237261758;8840657106;9133503805;6816312376;6990650568;0
17:00:00;80879115;9000270809;9133503805;6816312376;6987419508;0
17:15:00;22529038;8859230949;9332893742;6816312376;6987419508;0
17:30:00;10470993;8859230949;9332893742;6816312376;6999477553;0
17:45:00;34701587;8754178024;9264431027;6982665338;6982409636;0
18:00:00;10485012;8671391093;9394004931;7196935958;6745568618;0
18:15:00;3425270;8758387689;9389739563;7121264473;6745568618;0
18:30:00;37896405;8667704579;9307723955;7133587483;6871473190;0
18:45:00;29902840;8848788230;9202861987;7112448499;6824384057;0
19:00:00;24464152;8792900781;9202861987;7098950043;6899208650;0
19:15:00;25869512;8819502064;9174855344;7098950043;6899208650;0
19:30:00;25548531;8819502064;9279911144;7116908810;6776515063;0
19:45:00;25548531;8819502064;9279911144;7116908810;6776515063;0
20:00:00;25548531;8819502064;9279911144;7116908810;6776515063;0
20:15:00;25548531;8819502064;9279911144;7116908810;6776515063;0
20:30:00;25548531;8819502064;9279911144;7116908810;6776515063;0
20:45:00;25548531;8819502064;9279911144;7116908810;6776515063;0
21:00:00;25548531;8819502064;9279911144;7116908810;6776515063;0
21:15:00;25548531;8819502064;9279911144;7116908810;6776515063;0
21:30:00;25548531;8819502064;9279911144;7116908810;6776515063;0
21:45:00;25548531;8819502064;9279911144;7116908810;6776515063;0
22:00:00;25548531;8819502064;9279911144;7116908810;6776515063;0
22:15:00;25548531;8819502064;9279911144;7116908810;6776515063;0
22:30:00;25548531;8819502064;9279911144;7116908810;6776515063;0
22:45:00;25548531;8819502064;9279911144;7116908810;6776515063;0
23:00:00;25548531;8819502064;9279911144;7116908810;6776515063;0
23:15:00;25548531;8819502064;9279911144;7116908810;6776515063;0
23:30:00;25548531;8819502064;9279911144;7116908810;6776515063;0
23:45:00;25548531;8819502064;9279911144;7116908810;6776515063;0
23:59:59;25548531;8819502064;9279911144;7116908810;6776515063;0
