Time;4;0;2;3;1;Credit limit
00:00:00;5545574819;694783732;300502100;6672503576;974033842;-392011468
00:15:00;5545574819;694783732;300502100;6672503576;974033842;-392011468
00:30:00;5545574819;694783732;300502100;6672503576;974033842;-392011468
00:45:00;5545574819;694783732;300502100;6672503576;974033842;-392011468
01:00:00;5545574819;694783732;300502100;6672503576;974033842;-392011468
01:15:00;5545574819;694783732;300502100;6672503576;974033842;-392011468
01:30:00;5545574819;694783732;300502100;6672503576;974033842;-392011468
01:45:00;5545574819;767874289;300502100;6672503576;900943284;-392011468
02:00:00;5545574819;767874289;300502100;6672503576;900943284;-392011468
02:15:00;5545574819;767874289;300502100;6672503576;900943284;-392011468
02:30:00;5556018975;778060745;279871488;6672503576;900943284;-392011468
02:45:00;5560556949;773522770;279871488;6672503576;900943284;-392011468
03:00:00;5585514381;800969677;279871488;6672503576;848538946;-392011468
03:15:00;5585514381;800969677;279871488;6672503576;848538946;-392011468
03:30:00;5585514381;800969677;279871488;6672503576;848538946;-392011468
03:45:00;5585514381;800969677;279871488;6672503576;848538946;-392011468
04:00:00;5585514381;800969677;279871488;6672503576;848538946;-392011468
04:15:00;5585514381;800969677;279871488;6672503576;848538946;-392011468
04:30:00;5585514381;824993473;279871488;6648479779;848538946;-392011468
04:45:00;5585514381;824993473;279871488;6648479779;848538946;-392011468
05:00:00;5585514381;824993473;279871488;6648479779;848538946;-392011468
05:15:00;5585514381;824993473;279871488;6648479779;848538946;-392011468
05:30:00;5585514381;791985649;279871488;6648479779;881546770;-392011468
05:45:00;5606852602;723119576;279871488;6696007631;881546770;-392011468
06:00:00;5584035888;745936290;279871488;6696007631;881546770;-392011468
06:15:00;5472367370;857604808;279871488;6696007631;881546770;-392011468
06:30:00;5472367370;827812139;279871488;6725800300;881546770;-392011468
06:45:00;5472367370;792619448;279871488;6760992991;881546770;-392011468
07:00:00;5472367370;792619448;279871488;6760992991;881546770;-392011468
07:15:00;5472367370;792619448;279871488;6760992991;881546770;-392011468
07:30:00;5480334243;829812792;279871488;6760992991;836386554;-392011468
07:45:00;5480334243;946915778;162768501;6760992991;836386554;-392011468
08:00:00;5547568649;1027261220;162768501;6613413143;836386554;-392011468
08:15:00;5547568649;987841358;202188363;6613413143;836386554;-392011468
08:30:00;5547568649;987841358;202188363;6613413143;836386554;-392011468
08:45:00;5592521114;942888893;202188363;6613413143;836386554;-392011468
09:00:00;5592521114;870442304;202188363;6631132176;891114110;-392011468
09:15:00;5592521114;857703887;202188363;6631132176;903852528;-392011468
09:30:00;5592521114;764833577;202188363;6724002485;903852528;-392011468
09:45:00;5592521114;783263689;202188363;6705572374;903852528;-392011468
10:00:00;5592521114;766779125;205981466;6705572374;916543989;-392011468
10:15:00;5644809993;733614950;220692798;6671736337;916543989;-392011468
10:30:00;5568014004;962303133;52001915;6688535026;916543989;-392011468
10:45:00;5524150500;1006166637;52001915;6688535026;916543989;-392011468
11:00:00;5524150500;1070774709;27952895;6701532512;862987451;-392011468
11:15:00;5472211668;1122713541;27952895;6701532512;862987451;-392011468
11:30:00;5472211668;1127105452;27952895;6755828264;804299788;-392011468
11:45:00;5472211668;1127105452;27952895;6755828264;804299788;-392011468
12:00:00;5472211668;1327363686;27952895;6690413407;669456411;-392011468
12:15:00;5502352077;1297223276;27952895;6690413407;669456411;-392011468
12:30:00;5426525142;1373050212;27952895;6690413407;669456411;-392011468
12:45:00;5426525142;1363122828;27952895;6690413407;679383795;-392011468
13:00:00;5403640770;1461889595;27952895;6679860742;614054065;-392011468
13:15:00;5403640770;1414977928;27952895;6679860742;660965732;-392011468
13:30:00;5403640770;1667292337;27952895;6638191260;450320805;-392011468
13:45:00;5403640770;1628270333;27952895;6677213264;450320805;-392011468
14:00:00;5403640770;1749117800;27952895;6677213264;329473337;-392011468
14:15:00;5403640770;1784669268;27952895;6677213264;293921870;-392011468
14:30:00;5403640770;1751449476;27952895;6677213264;327141662;-392011468
14:45:00;5403640770;1751449476;27952895;6677213264;327141662;-392011468
15:00:00;5403640770;1740951527;5211956;6696810027;340783787;-392011468
15:15:00;5403640770;1740951527;5211956;6696810027;340783787;-392011468
15:30:00;5467245970;1619336183;5211956;6696810027;398793931;-392011468
15:45:00;5425250468;1619026470;30021078;6714306121;398793931;-392011468
16:00:00;5439918485;1643691360;30021078;6714306121;359461024;-392011468
16:15:00;5439918485;1643691360;30021078;6714306121;359461024;-392011468
16:30:00;5476556232;1708529796;20489507;6622361509;359461024;-392011468
16:45:00;5454700729;1819076783;20489507;6622361509;270769539;-392011468
17:00:00;5454700729;1819076783;20489507;6622361509;270769539;-392011468
17:15:00;5518060699;1890956765;20489507;6487121556;270769539;-392011468
17:30:00;5518060699;1974620679;19149420;6404797730;270769539;-392011468
17:45:00;5572670768;1902270801;19149420;6454452339;238854739;-392011468
18:00:00;5401616637;1992671628;19149420;6496596283;277364098;-392011468
18:15:00;5401616637;2160038370;19149420;6477977705;128615934;-392011468
18:30:00;5395402837;2166252171;19149420;6477977705;128615934;-392011468
18:45:00;5293543339;2320099114;28178890;6393651938;151924786;-392011468
19:00:00;5340775483;2203154145;97891715;6393651938;151924786;-392011468
19:15:00;5362085602;2111884460;97891715;6470018559;145517731;-392011468
19:30:00;5228765288;2219490642;74534357;6470018559;194589221;-392011468
19:45:00;5228765288;2219490642;74534357;6470018559;194589221;-392011468
20:00:00;5228765288;2219490642;74534357;6470018559;194589221;-392011468
20:15:00;5228765288;2219490642;74534357;6470018559;194589221;-392011468
20:30:00;5228765288;2219490642;74534357;6470018559;194589221;-392011468
20:45:00;5228765288;2219490642;74534357;6470018559;194589221;-392011468
21:00:00;5228765288;2219490642;74534357;6470018559;194589221;-392011468
21:15:00;5228765288;2219490642;74534357;6470018559;194589221;-392011468
21:30:00;5228765288;2219490642;74534357;6470018559;194589221;-392011468
21:45:00;5228765288;2219490642;74534357;6470018559;194589221;-392011468
22:00:00;5228765288;2219490642;74534357;6470018559;194589221;-392011468
22:15:00;5228765288;2219490642;74534357;6470018559;194589221;-392011468
22:30:00;5228765288;2219490642;74534357;6470018559;194589221;-392011468
22:45:00;5228765288;2219490642;74534357;6470018559;194589221;-392011468
23:00:00;5228765288;2219490642;74534357;6470018559;194589221;-392011468
23:15:00;5228765288;2219490642;74534357;6470018559;194589221;-392011468
23:30:00;5228765288;2219490642;74534357;6470018559;194589221;-392011468
23:45:00;5228765288;2219490642;74534357;6470018559;194589221;-392011468
23:59:59;5228765288;2219490642;74534357;6470018559;194589221;-392011468
