Time;4;0;2;3;1;Credit limit
00:00:00;6666754468;2745083852;4617432154;7018594254;8021445743;-1804587598
00:15:00;6666754468;2745083852;4617432154;7018594254;8021445743;-1804587598
00:30:00;6666754468;2745083852;4617432154;7018594254;8021445743;-1804587598
00:45:00;6666754468;2745083852;4617432154;7018594254;8021445743;-1804587598
01:00:00;6666754468;2745083852;4617432154;7018594254;8021445743;-1804587598
01:15:00;6666754468;2745083852;4617432154;7018594254;8021445743;-1804587598
01:30:00;6666754468;2745083852;4617432154;7018594254;8021445743;-1804587598
01:45:00;6666754468;2745083852;4617432154;7018594254;8021445743;-1804587598
02:00:00;6666754468;2745083852;4617432154;7018594254;8021445743;-1804587598
02:15:00;6666754468;2745083852;4617432154;7018594254;8021445743;-1804587598
02:30:00;6666754468;2745083852;4617432154;7018594254;8021445743;-1804587598
02:45:00;6666754468;2745083852;4617432154;7018594254;8021445743;-1804587598
03:00:00;6580692725;2831145594;4617432154;7018594254;8021445743;-1804587598
03:15:00;6580692725;2831145594;4617432154;7018594254;8021445743;-1804587598
03:30:00;6580692725;2652203527;4617432154;7018594254;8200387809;-1804587598
03:45:00;6580692725;2602985284;4617432154;7018594254;8249606052;-1804587598
04:00:00;6580692725;2602985284;4617432154;7018594254;8249606052;-1804587598
04:15:00;6580692725;2708108929;4617432154;6913470609;8249606052;-1804587598
04:30:00;6580692725;2602207336;4723333747;6913470609;8249606052;-1804587598
04:45:00;6580692725;2610204025;4723333747;6913470609;8241609363;-1804587598
05:00:00;6580692725;2610204025;4723333747;6913470609;8241609363;-1804587598
05:15:00;6580692725;2495787841;4837749930;6913470609;8241609363;-1804587598
05:30:00;6580692725;2511322501;4837749930;6897935949;8241609363;-1804587598
05:45:00;6580692725;2511322501;4837749930;6897935949;8241609363;-1804587598
06:00:00;6580692725;2511322501;4837749930;6897935949;8241609363;-1804587598
06:15:00;6580692725;2171955519;5110050539;6965002322;8241609363;-1804587598
06:30:00;6580692725;2171955519;5110050539;6965002322;8241609363;-1804587598
06:45:00;6580692725;2171955519;5110050539;6965002322;8241609363;-1804587598
07:00:00;6580692725;2171955519;5110050539;6965002322;8241609363;-1804587598
07:15:00;6580692725;2170818869;5131694457;6965002322;8221102096;-1804587598
07:30:00;6580692725;2170818869;5131694457;6965002322;8221102096;-1804587598
07:45:00;6580692725;2170818869;5131694457;6965002322;8221102096;-1804587598
08:00:00;6781707564;1753133026;5302272074;7011095709;8221102096;-1804587598
08:15:00;6647650082;1975361505;5214101077;7011095709;8221102096;-1804587598
08:30:00;6647650082;1975361505;5214101077;7011095709;8221102096;-1804587598
08:45:00;6796862650;1880445231;5159804782;7011095709;8221102096;-1804587598
09:00:00;6796862650;1880445231;5159804782;7011095709;8221102096;-1804587598
09:15:00;6796862650;1880445231;5159804782;7011095709;8221102096;-1804587598
09:30:00;6796862650;1946421413;5159804782;7011095709;8155125914;-1804587598
09:45:00;6796862650;2036335706;5069890489;7011095709;8155125914;-1804587598
10:00:00;6796862650;2036335706;5069890489;7011095709;8155125914;-1804587598
10:15:00;6796862650;2036335706;5069890489;7011095709;8155125914;-1804587598
10:30:00;6964560767;1811660550;5069890489;7011095709;8212102953;-1804587598
