Time;4;0;2;3;1;Credit limit
00:00:00;903622311;1193542019;2314002510;3654004602;7057603285;-1148249396
00:15:00;903622311;1193542019;2314002510;3654004602;7057603285;-1148249396
00:30:00;903622311;1193542019;2314002510;3654004602;7057603285;-1148249396
00:45:00;903622311;1193542019;2314002510;3654004602;7057603285;-1148249396
01:00:00;903622311;1193542019;2314002510;3654004602;7057603285;-1148249396
01:15:00;903622311;1193542019;2314002510;3654004602;7057603285;-1148249396
01:30:00;903622311;1193542019;2314002510;3654004602;7057603285;-1148249396
01:45:00;903622311;1193542019;2314002510;3654004602;7057603285;-1148249396
02:00:00;903622311;1193542019;2314002510;3654004602;7057603285;-1148249396
02:15:00;903622311;1193542019;2314002510;3654004602;7057603285;-1148249396
02:30:00;903622311;1193542019;2314002510;3654004602;7057603285;-1148249396
02:45:00;903622311;1193542019;2314002510;3654004602;7057603285;-1148249396
03:00:00;903622311;1193542019;2314002510;3654004602;7057603285;-1148249396
03:15:00;903622311;1098141505;2409403023;3654004602;7057603285;-1148249396
03:30:00;903622311;1154145583;2409403023;3654004602;7001599206;-1148249396
03:45:00;903622311;1154145583;2409403023;3654004602;7001599206;-1148249396
04:00:00;903622311;1154145583;2409403023;3654004602;7001599206;-1148249396
04:15:00;903622311;1154145583;2409403023;3654004602;7001599206;-1148249396
04:30:00;963085094;1094682800;2409403023;3654004602;7001599206;-1148249396
04:45:00;963085094;1094682800;2409403023;3654004602;7001599206;-1148249396
05:00:00;963085094;1169247811;2409403023;3548548524;7032490272;-1148249396
05:15:00;963085094;1169247811;2409403023;3548548524;7032490272;-1148249396
05:30:00;963085094;1226704570;2351946265;3548548524;7032490272;-1148249396
05:45:00;963085094;1226704570;2351946265;3548548524;7032490272;-1148249396
06:00:00;963085094;1259141748;2351946265;3516111346;7032490272;-1148249396
06:15:00;1074753612;1147473230;2351946265;3516111346;7032490272;-1148249396
06:30:00;1074753612;1147473230;2351946265;3516111346;7032490272;-1148249396
06:45:00;981782614;1533675822;2203773124;3450343743;6953199422;-1148249396
07:00:00;981782614;1533675822;2203773124;3450343743;6953199422;-1148249396
07:15:00;1085354270;1430104165;2203773124;3450343743;6953199422;-1148249396
07:30:00;1174445316;1340960227;2149869805;3450343743;7007155633;-1148249396
07:45:00;1174445316;1340960227;2149869805;3450343743;7007155633;-1148249396
08:00:00;1174445316;1284883056;2205946975;3450343743;7007155633;-1148249396
08:15:00;1063625177;1307532199;2294117972;3450343743;7007155633;-1148249396
08:30:00;1063625177;1307900428;2294117972;3399959929;7057171219;-1148249396
08:45:00;1063625177;1353480907;2294117972;3399959929;7011590740;-1148249396
09:00:00;1063625177;1353480907;2294117972;3399959929;7011590740;-1148249396
09:15:00;1063625177;1353480907;2294117972;3399959929;7011590740;-1148249396
09:30:00;1063625177;1502137056;2294117972;3399959929;6862934591;-1148249396
09:45:00;1063625177;1419803265;2294117972;3399959929;6945268382;-1148249396
