Time;0;4;1;3;2;Credit limit
00:00:00;1782820048;5497593752;3302633774;4595439776;3511674455;0
00:15:00;1782820048;5497593752;3302633774;4595439776;3511674455;0
00:30:00;1782820048;5497593752;3302633774;4595439776;3511674455;0
00:45:00;1782820048;5497593752;3302633774;4595439776;3511674455;0
01:00:00;1782820048;5497593752;3302633774;4595439776;3511674455;0
01:15:00;1782820048;5497593752;3302633774;4595439776;3511674455;0
01:30:00;1782820048;5497593752;3302633774;4595439776;3511674455;0
01:45:00;1782820048;5497593752;3302633774;4595439776;3511674455;0
02:00:00;1782820048;5497593752;3302633774;4595439776;3511674455;0
02:15:00;1662664262;5617749537;3302633774;4595439776;3511674455;0
02:30:00;1662664262;5617749537;3302633774;4595439776;3511674455;0
02:45:00;1749721451;5617749537;3302633774;4595439776;3424617266;0
03:00:00;1545874424;5617749537;3383283565;4718637012;3424617266;0
03:15:00;1478647784;5617749537;3507460676;4718637012;3367666794;0
03:30:00;1476598423;5617749537;3507460676;4778014844;3310338324;0
03:45:00;1356660232;5617749537;3507460676;4897953035;3310338324;0
04:00:00;1188845854;5617749537;3507460676;5065767413;3310338324;0
04:15:00;1237527893;5617749537;3507460676;5065767413;3261656285;0
04:30:00;1439030322;5617749537;3571630220;4753512202;3308239522;0
04:45:00;1438639155;5617749537;3571630220;4753512202;3308630689;0
05:00:00;1606585211;5413273576;3510651160;4851021168;3308630689;0
05:15:00;1729127724;5413273576;3510651160;4829483434;3207625910;0
05:30:00;1890782979;5413273576;3510651160;4757279656;3118174432;0
05:45:00;1749227638;5413273576;3652206502;4757279656;3118174432;0
06:00:00;1759552868;5445148069;3652206502;4715079934;3118174432;0
06:15:00;1606395849;5598305087;3652206502;4715079934;3118174432;0
06:30:00;1630891414;5598305087;3627710936;4715079934;3118174432;0
06:45:00;1560232076;5517580602;3733559290;4715079934;3163709901;0
07:00:00;1448419619;5517580602;3845371747;4715079934;3163709901;0
07:15:00;1286656348;5679343873;3845371747;4715079934;3163709901;0
07:30:00;1362161186;5679343873;3769866909;4715079934;3163709901;0
07:45:00;1310604307;5679343873;3745365442;4715079934;3239768247;0
08:00:00;1313949119;5675999062;3745365442;4715079934;3239768247;0
08:15:00;1364879317;5675999062;3744253610;4665261568;3239768247;0
08:30:00;1229364865;5675999062;3744253610;4665261568;3375282698;0
08:45:00;1356370839;5617439718;3744253610;4596814938;3375282698;0
09:00:00;1510602439;5482976420;3724485308;4596814938;3375282698;0
09:15:00;1455222840;5538356019;3724485308;4596814938;3375282698;0
09:30:00;1605525172;5385596148;3635671259;4596814938;3466554286;0
09:45:00;1381721776;5456747110;3635671259;4596814938;3619206720;0
10:00:00;1202139636;5456747110;3635671259;4596814938;3798788860;0
10:15:00;1178174817;5456747110;3544042046;4596814938;3914382892;0
10:30:00;1297556980;5456747110;3524066496;4596814938;3814976279;0
10:45:00;1476722848;5456747110;3344900629;4596814938;3814976279;0
11:00:00;1159934510;5549644340;3415275262;4573569656;3991738036;0
11:15:00;1205257940;5447699801;3318826774;4573569656;4144807633;0
11:30:00;1133428140;5568204014;3341984365;4649754850;3996790435;0
11:45:00;1089413778;5568204014;3428449108;4592008114;4012086789;0
12:00:00;1096691131;5450798168;3428449108;4592008114;4122215283;0
12:15:00;540955706;5605708146;3535471145;4885811524;4122215283;0
12:30:00;710677454;5482694023;3439521098;5018781790;4038487438;0
12:45:00;1038541469;5482694023;3305216819;5018781790;3844927702;0
13:00:00;735426100;5688153788;3227513772;5096501133;3942567010;0
13:15:00;844519153;5688153788;3227513772;5105436785;3824538305;0
13:30:00;925636070;5804017274;3030533370;5105436785;3824538305;0
13:45:00;596426775;6054214104;2997465817;5217516803;3824538305;0
14:00:00;731027143;5941810352;2863969204;5206303416;3947051689;0
14:15:00;1115730036;5604288901;2774392863;5200165688;3995584315;0
14:30:00;1180788156;5550306098;2856782464;5118795542;3983489544;0
14:45:00;1205592889;5393628847;2856782464;5206540138;4027617467;0
15:00:00;1092397524;5343381182;2856782464;5369983168;4027617467;0
15:15:00;1201000003;5526787515;2793527686;5278120710;3890725890;0
15:30:00;1331405250;5568981716;2793527686;5190778171;3805468979;0
15:45:00;1015557291;5671241358;2793527686;5249847971;3959987497;0
