Time;0;4;1;3;2;Credit limit
00:00:00;2261172014;1872713588;6642697137;8976798496;4465953475;0
00:15:00;2261172014;1872713588;6642697137;8976798496;4465953475;0
00:30:00;2261172014;1872713588;6642697137;8976798496;4465953475;0
00:45:00;2261172014;1872713588;6642697137;8976798496;4465953475;0
01:00:00;2261172014;1872713588;6642697137;8976798496;4465953475;0
01:15:00;2261172014;1872713588;6642697137;8976798496;4465953475;0
01:30:00;2261172014;1872713588;6642697137;8976798496;4465953475;0
01:45:00;2261172014;1872713588;6642697137;8976798496;4465953475;0
02:00:00;2261172014;1872713588;6642697137;8976798496;4465953475;0
02:15:00;2264722574;1961279395;6550580770;8976798496;4465953475;0
02:30:00;2264722574;1961279395;6550580770;8976798496;4465953475;0
02:45:00;2264722574;1961279395;6550580770;8976798496;4465953475;0
03:00:00;2302116077;1923885891;6550580770;8976798496;4465953475;0
03:15:00;2550804665;1923885891;6441680396;8837010281;4465953475;0
03:30:00;2550804665;1923885891;6441680396;8837010281;4465953475;0
03:45:00;2684103003;1923885891;6441680396;8760205348;4409460071;0
04:00:00;2725096544;1923885891;6568501232;8592390970;4409460071;0
04:15:00;2620132713;1842490846;6568501232;8592390970;4595818948;0
04:30:00;2822891564;1733438776;6568501232;8498684189;4595818948;0
04:45:00;2982718422;1733438776;6461001187;8446357374;4595818948;0
05:00:00;2778242461;1937914737;6461001187;8446357374;4595818948;0
05:15:00;2886204182;1937914737;6353039467;8446357374;4595818948;0
05:30:00;2886204182;1937914737;6353039467;8446357374;4595818948;0
05:45:00;2839081445;1865862484;6353039467;8565532365;4595818948;0
06:00:00;2627599991;1865862484;6353039467;8565532365;4807300401;0
06:15:00;2343570234;2051992212;6353039467;8685711365;4785021431;0
06:30:00;2234664666;2051992212;6353039467;8685711365;4893926998;0
06:45:00;2153940182;2132716697;6353039467;8685711365;4893926998;0
07:00:00;2153940182;2132716697;6353039467;8685711365;4893926998;0
07:15:00;2233397806;2053259072;6353039467;8685711365;4893926998;0
07:30:00;2445516690;2053259072;6140920584;8685711365;4893926998;0
07:45:00;2442061230;2053259072;6140920584;8516565479;5066528343;0
08:00:00;2318518820;1990271566;6140920584;8516565479;5253058258;0
08:15:00;2366628044;2132644099;6140920584;8467182327;5111959655;0
08:30:00;2414483867;2132644099;6277729362;8467182327;4927295054;0
08:45:00;2348772888;2132644099;6269193378;8541429289;4927295054;0
09:00:00;2277689615;2195701510;6203403719;8615244811;4927295054;0
09:15:00;1920892919;2195701510;6223168663;8812216432;5067355184;0
09:30:00;1614718924;2348461382;6311982711;8812216432;5131955259;0
09:45:00;1525394574;2330494083;6311982711;8812216432;5239246908;0
10:00:00;1442987685;2541660202;6311982711;8812216432;5110487678;0
10:15:00;1498319494;2541660202;6247831800;8737680673;5193842539;0
10:30:00;1281726356;2600723638;6247831800;8911521215;5177531699;0
10:45:00;1049598240;2571595071;6426997667;8911521215;5259622514;0
11:00:00;1075632875;2571595071;6426997667;8885486581;5259622514;0
11:15:00;902828149;2551707399;6523446155;8885486581;5355866424;0
11:30:00;996592682;2551707399;6478667833;8885486581;5306880213;0
11:45:00;993469779;2572718208;6478667833;8885486581;5288992308;0
12:00:00;993469779;2572718208;6478667833;8885486581;5288992308;0
12:15:00;1149614053;2550021242;6585118931;8789511308;5145069175;0
12:30:00;820136509;2673035365;6585118931;8961760969;5179282935;0
12:45:00;731605513;2673035365;6480090191;8961760969;5372842671;0
13:00:00;374712335;2673035365;6940855795;8961760969;5268970245;0
13:15:00;374712335;2673035365;6940855795;8961760969;5268970245;0
13:30:00;151048956;2673035365;6940855795;9185424348;5268970245;0
13:45:00;257257170;2529333520;6785378573;9393001027;5254364418;0
14:00:00;171863584;2529333520;6915812524;9347960662;5254364418;0
14:15:00;320356321;2517917394;6858411056;9347960662;5174689276;0
14:30:00;90266385;2685845745;6920572640;9347960662;5174689276;0
14:45:00;197660104;2622164522;6920572640;9304248166;5174689276;0
15:00:00;113183039;2565960413;7061253815;9304248166;5174689276;0
15:15:00;336979245;2413652715;6872037822;9504011209;5092653718;0
15:30:00;24846100;2436000142;6872037822;9714176660;5172273983;0
15:45:00;34803552;2436000142;6862080370;9714176660;5172273983;0
16:00:00;38027728;2436000142;6862080370;9714176660;5169049808;0
16:15:00;14069685;2430561517;6862080370;9743573328;5169049808;0
16:30:00;149592162;2560244015;6652924075;9711516016;5145058439;0
16:45:00;104374735;2503016816;6836401588;9684559063;5090982507;0
17:00:00;74801311;2503016816;6856925512;9613072825;5171518245;0
17:15:00;74801311;2503016816;6856925512;9613072825;5171518245;0
17:30:00;55285689;2503016816;6856925512;9632588447;5171518245;0
17:45:00;71058360;2503016816;6850663786;9606009585;5188586161;0
18:00:00;7747098;2503016816;6850663786;9606009585;5251897424;0
18:15:00;6247028;2539841419;6768891409;9727661313;5176693539;0
18:30:00;44551600;2568998775;6822806151;9727661313;5055316869;0
18:45:00;30287397;2593689060;6954318288;9694758438;4946281526;0
19:00:00;31778442;2480352470;6902839041;9782045966;5022318790;0
19:15:00;4794533;2597171683;6835655387;9681103422;5100609684;0
19:30:00;12303569;2473906273;6858788714;9795643106;5078693046;0
19:45:00;12303569;2473906273;6858788714;9795643106;5078693046;0
20:00:00;12303569;2473906273;6858788714;9795643106;5078693046;0
20:15:00;12303569;2473906273;6858788714;9795643106;5078693046;0
20:30:00;12303569;2473906273;6858788714;9795643106;5078693046;0
20:45:00;12303569;2473906273;6858788714;9795643106;5078693046;0
21:00:00;12303569;2473906273;6858788714;9795643106;5078693046;0
21:15:00;12303569;2473906273;6858788714;9795643106;5078693046;0
21:30:00;12303569;2473906273;6858788714;9795643106;5078693046;0
21:45:00;12303569;2473906273;6858788714;9795643106;5078693046;0
22:00:00;12303569;2473906273;6858788714;9795643106;5078693046;0
22:15:00;12303569;2473906273;6858788714;9795643106;5078693046;0
22:30:00;12303569;2473906273;6858788714;9795643106;5078693046;0
22:45:00;12303569;2473906273;6858788714;9795643106;5078693046;0
23:00:00;12303569;2473906273;6858788714;9795643106;5078693046;0
23:15:00;12303569;2473906273;6858788714;9795643106;5078693046;0
