Time;0;4;1;3;2;Credit limit
00:00:00;1490944156;7239353126;1148696977;6389322290;8318104736;0
00:15:00;1490944156;7239353126;1148696977;6389322290;8318104736;0
00:30:00;1490944156;7239353126;1148696977;6389322290;8318104736;0
00:45:00;1490944156;7239353126;1148696977;6389322290;8318104736;0
01:00:00;1490944156;7239353126;1148696977;6389322290;8318104736;0
01:15:00;1490944156;7239353126;1148696977;6389322290;8318104736;0
01:30:00;1490944156;7239353126;1148696977;6389322290;8318104736;0
01:45:00;1490944156;7239353126;1148696977;6389322290;8318104736;0
02:00:00;1523729365;7206567916;1148696977;6389322290;8318104736;0
02:15:00;1643885151;7086412131;1148696977;6389322290;8318104736;0
02:30:00;1643885151;7086412131;1148696977;6389322290;8318104736;0
02:45:00;1556827962;7086412131;1148696977;6389322290;8405161924;0
03:00:00;1581583625;7086412131;1148696977;6364566627;8405161924;0
03:15:00;1463029806;7086412131;1148696977;6364566627;8523715744;0
03:30:00;1463029806;7086412131;1148696977;6364566627;8523715744;0
03:45:00;1463029806;7086412131;1148696977;6364566627;8523715744;0
04:00:00;1429085895;7177123750;1021876140;6364566627;8593768872;0
04:15:00;1365383938;7177123750;1151308859;6307870547;8584734189;0
04:30:00;1220125254;7191683614;1151308859;6438569367;8584734189;0
04:45:00;1092220641;7191683614;1279213472;6438569367;8584734189;0
05:00:00;980268504;7191683614;1391165609;6438569367;8584734189;0
05:15:00;765000439;7191683614;1584895940;6460107101;8584734189;0
05:30:00;765000439;7191683614;1584895940;6460107101;8584734189;0
05:45:00;910999110;7164859934;1584895940;6340932111;8584734189;0
06:00:00;960912570;7302844118;1669916177;6068014229;8584734189;0
06:15:00;1192201146;7141850528;1669916177;6068014229;8514439204;0
06:30:00;1206746794;7141850528;1677926623;6045458135;8514439204;0
06:45:00;1376330835;7034477382;1615715727;6045458135;8514439204;0
07:00:00;1275372479;7034477382;1615715727;6045458135;8615397559;0
07:15:00;1209272947;6955690009;1668853430;6176704731;8575900166;0
07:30:00;1179343389;6985619567;1668853430;6176704731;8575900166;0
07:45:00;1151338729;6985619567;1734274706;6176704731;8538483551;0
08:00:00;1303643189;6985619567;1734274706;6176704731;8386179090;0
08:15:00;1258901088;6843247035;1734274706;6226523097;8523475358;0
08:30:00;1299182349;6843247035;1710726814;6294877431;8438387654;0
08:45:00;1439720605;6960155540;1479955833;6220630469;8485958837;0
09:00:00;1445269254;6926473395;1515777331;6174234721;8524666582;0
09:15:00;1494175825;6871093796;1579755358;6116729723;8524666582;0
09:30:00;1702320161;6791680006;1513697466;6116729723;8461993929;0
09:45:00;1809611810;6791680006;1513697466;6116729723;8354702280;0
10:00:00;1989203658;6772818308;1387144109;6027125099;8410130110;0
10:15:00;1954034151;6772818308;1566111423;6027125099;8266332303;0
10:30:00;2031356593;6912528435;1524716533;6027125099;8090694624;0
10:45:00;2100226187;6912528435;1488454832;5994517206;8090694624;0
11:00:00;2315935435;6912528435;1488454832;5955569715;7913932867;0
